SensorName,AQI,AQI_Range,time_stamp,year,date,time,id
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,133.7,Unhealthy for Sensitive Groups,2023-06-06T08:40:00Z,2023,2023-06-06,08:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,133.3,Unhealthy for Sensitive Groups,2023-06-06T08:50:00Z,2023,2023-06-06,08:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,135.5,Unhealthy for Sensitive Groups,2023-06-06T09:00:00Z,2023,2023-06-06,09:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,137.9,Unhealthy for Sensitive Groups,2023-06-06T09:10:00Z,2023,2023-06-06,09:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,139.4,Unhealthy for Sensitive Groups,2023-06-06T09:20:00Z,2023,2023-06-06,09:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,140.2,Unhealthy for Sensitive Groups,2023-06-06T09:30:00Z,2023,2023-06-06,09:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,142.9,Unhealthy for Sensitive Groups,2023-06-06T09:40:00Z,2023,2023-06-06,09:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,143.6,Unhealthy for Sensitive Groups,2023-06-06T09:50:00Z,2023,2023-06-06,09:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,147.5,Unhealthy for Sensitive Groups,2023-06-06T10:00:00Z,2023,2023-06-06,10:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,145.3,Unhealthy for Sensitive Groups,2023-06-06T10:10:00Z,2023,2023-06-06,10:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,148.0,Unhealthy for Sensitive Groups,2023-06-06T10:20:00Z,2023,2023-06-06,10:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.2,Unhealthy,2023-06-06T10:30:00Z,2023,2023-06-06,10:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.5,Unhealthy,2023-06-06T10:40:00Z,2023,2023-06-06,10:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.4,Unhealthy,2023-06-06T10:50:00Z,2023,2023-06-06,10:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.1,Unhealthy,2023-06-06T11:00:00Z,2023,2023-06-06,11:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.4,Unhealthy,2023-06-06T11:10:00Z,2023,2023-06-06,11:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.2,Unhealthy,2023-06-06T11:20:00Z,2023,2023-06-06,11:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.8,Unhealthy,2023-06-06T11:30:00Z,2023,2023-06-06,11:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.7,Unhealthy,2023-06-06T11:40:00Z,2023,2023-06-06,11:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.3,Unhealthy,2023-06-06T11:50:00Z,2023,2023-06-06,11:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.6,Unhealthy,2023-06-06T12:00:00Z,2023,2023-06-06,12:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.6,Unhealthy,2023-06-06T12:10:00Z,2023,2023-06-06,12:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.6,Unhealthy,2023-06-06T12:20:00Z,2023,2023-06-06,12:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.4,Unhealthy,2023-06-06T12:30:00Z,2023,2023-06-06,12:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.2,Unhealthy,2023-06-06T12:40:00Z,2023,2023-06-06,12:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,154.8,Unhealthy,2023-06-06T12:50:00Z,2023,2023-06-06,12:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,155.7,Unhealthy,2023-06-06T13:00:00Z,2023,2023-06-06,13:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,156.4,Unhealthy,2023-06-06T13:10:00Z,2023,2023-06-06,13:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,156.3,Unhealthy,2023-06-06T13:20:00Z,2023,2023-06-06,13:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,155.5,Unhealthy,2023-06-06T13:30:00Z,2023,2023-06-06,13:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,155.1,Unhealthy,2023-06-06T13:40:00Z,2023,2023-06-06,13:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,155.6,Unhealthy,2023-06-06T13:50:00Z,2023,2023-06-06,13:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,155.3,Unhealthy,2023-06-06T14:00:00Z,2023,2023-06-06,14:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,155.9,Unhealthy,2023-06-06T14:10:00Z,2023,2023-06-06,14:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,156.2,Unhealthy,2023-06-06T14:20:00Z,2023,2023-06-06,14:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,156.9,Unhealthy,2023-06-06T14:30:00Z,2023,2023-06-06,14:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,157.2,Unhealthy,2023-06-06T14:40:00Z,2023,2023-06-06,14:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,157.9,Unhealthy,2023-06-06T14:50:00Z,2023,2023-06-06,14:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,157.6,Unhealthy,2023-06-06T15:00:00Z,2023,2023-06-06,15:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,158.3,Unhealthy,2023-06-06T15:10:00Z,2023,2023-06-06,15:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,159.7,Unhealthy,2023-06-06T15:20:00Z,2023,2023-06-06,15:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,160.9,Unhealthy,2023-06-06T15:30:00Z,2023,2023-06-06,15:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,160.7,Unhealthy,2023-06-06T15:40:00Z,2023,2023-06-06,15:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,159.1,Unhealthy,2023-06-06T15:50:00Z,2023,2023-06-06,15:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,158.0,Unhealthy,2023-06-06T16:00:00Z,2023,2023-06-06,16:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,161.3,Unhealthy,2023-06-06T16:10:00Z,2023,2023-06-06,16:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,162.1,Unhealthy,2023-06-06T16:20:00Z,2023,2023-06-06,16:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,160.6,Unhealthy,2023-06-06T16:30:00Z,2023,2023-06-06,16:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,162.8,Unhealthy,2023-06-06T16:40:00Z,2023,2023-06-06,16:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,164.3,Unhealthy,2023-06-06T16:50:00Z,2023,2023-06-06,16:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,162.9,Unhealthy,2023-06-06T17:00:00Z,2023,2023-06-06,17:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,161.4,Unhealthy,2023-06-06T17:10:00Z,2023,2023-06-06,17:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,162.9,Unhealthy,2023-06-06T17:20:00Z,2023,2023-06-06,17:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,165.8,Unhealthy,2023-06-06T17:30:00Z,2023,2023-06-06,17:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,166.4,Unhealthy,2023-06-06T17:40:00Z,2023,2023-06-06,17:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,167.6,Unhealthy,2023-06-06T17:50:00Z,2023,2023-06-06,17:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,168.1,Unhealthy,2023-06-06T18:00:00Z,2023,2023-06-06,18:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,170.1,Unhealthy,2023-06-06T18:10:00Z,2023,2023-06-06,18:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,175.4,Unhealthy,2023-06-06T18:20:00Z,2023,2023-06-06,18:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,182.2,Unhealthy,2023-06-06T18:30:00Z,2023,2023-06-06,18:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,185.3,Unhealthy,2023-06-06T18:40:00Z,2023,2023-06-06,18:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,193.1,Unhealthy,2023-06-06T18:50:00Z,2023,2023-06-06,18:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,193.0,Unhealthy,2023-06-06T19:00:00Z,2023,2023-06-06,19:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,196.8,Unhealthy,2023-06-06T19:10:00Z,2023,2023-06-06,19:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,197.3,Unhealthy,2023-06-06T19:20:00Z,2023,2023-06-06,19:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,198.1,Unhealthy,2023-06-06T19:30:00Z,2023,2023-06-06,19:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,183.6,Unhealthy,2023-06-06T19:40:00Z,2023,2023-06-06,19:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,169.5,Unhealthy,2023-06-06T19:50:00Z,2023,2023-06-06,19:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,168.9,Unhealthy,2023-06-06T20:00:00Z,2023,2023-06-06,20:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,170.3,Unhealthy,2023-06-06T20:10:00Z,2023,2023-06-06,20:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,171.8,Unhealthy,2023-06-06T20:20:00Z,2023,2023-06-06,20:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,172.9,Unhealthy,2023-06-06T20:30:00Z,2023,2023-06-06,20:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,175.1,Unhealthy,2023-06-06T20:40:00Z,2023,2023-06-06,20:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,175.7,Unhealthy,2023-06-06T20:50:00Z,2023,2023-06-06,20:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,175.6,Unhealthy,2023-06-06T21:00:00Z,2023,2023-06-06,21:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,176.1,Unhealthy,2023-06-06T21:10:00Z,2023,2023-06-06,21:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,176.7,Unhealthy,2023-06-06T21:20:00Z,2023,2023-06-06,21:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,176.7,Unhealthy,2023-06-06T21:30:00Z,2023,2023-06-06,21:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,175.9,Unhealthy,2023-06-06T21:40:00Z,2023,2023-06-06,21:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,176.2,Unhealthy,2023-06-06T21:50:00Z,2023,2023-06-06,21:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,175.2,Unhealthy,2023-06-06T22:00:00Z,2023,2023-06-06,22:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,175.3,Unhealthy,2023-06-06T22:10:00Z,2023,2023-06-06,22:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,176.0,Unhealthy,2023-06-06T22:20:00Z,2023,2023-06-06,22:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,176.1,Unhealthy,2023-06-06T22:30:00Z,2023,2023-06-06,22:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,173.5,Unhealthy,2023-06-06T22:40:00Z,2023,2023-06-06,22:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,162.9,Unhealthy,2023-06-06T22:50:00Z,2023,2023-06-06,22:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.1,Unhealthy,2023-06-06T23:00:00Z,2023,2023-06-06,23:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.4,Unhealthy,2023-06-06T23:10:00Z,2023,2023-06-06,23:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,154.8,Unhealthy,2023-06-06T23:20:00Z,2023,2023-06-06,23:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,154.1,Unhealthy,2023-06-06T23:30:00Z,2023,2023-06-06,23:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.0,Unhealthy,2023-06-06T23:40:00Z,2023,2023-06-06,23:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.6,Unhealthy,2023-06-06T23:50:00Z,2023,2023-06-06,23:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.0,Unhealthy,2023-06-07T00:00:00Z,2023,2023-06-07,00:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.3,Unhealthy,2023-06-07T00:10:00Z,2023,2023-06-07,00:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.5,Unhealthy,2023-06-07T00:20:00Z,2023,2023-06-07,00:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.4,Unhealthy,2023-06-07T00:30:00Z,2023,2023-06-07,00:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.5,Unhealthy,2023-06-07T00:40:00Z,2023,2023-06-07,00:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.7,Unhealthy,2023-06-07T00:50:00Z,2023,2023-06-07,00:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.0,Unhealthy,2023-06-07T01:00:00Z,2023,2023-06-07,01:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.0,Unhealthy,2023-06-07T01:10:00Z,2023,2023-06-07,01:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.8,Unhealthy,2023-06-07T01:20:00Z,2023,2023-06-07,01:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.3,Unhealthy,2023-06-07T01:30:00Z,2023,2023-06-07,01:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.4,Unhealthy,2023-06-07T01:40:00Z,2023,2023-06-07,01:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.8,Unhealthy,2023-06-07T01:50:00Z,2023,2023-06-07,01:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.6,Unhealthy,2023-06-07T02:00:00Z,2023,2023-06-07,02:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.4,Unhealthy,2023-06-07T02:10:00Z,2023,2023-06-07,02:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.1,Unhealthy,2023-06-07T02:20:00Z,2023,2023-06-07,02:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.7,Unhealthy,2023-06-07T02:30:00Z,2023,2023-06-07,02:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.8,Unhealthy,2023-06-07T02:40:00Z,2023,2023-06-07,02:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,148.3,Unhealthy for Sensitive Groups,2023-06-07T02:50:00Z,2023,2023-06-07,02:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,145.8,Unhealthy for Sensitive Groups,2023-06-07T03:00:00Z,2023,2023-06-07,03:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,147.5,Unhealthy for Sensitive Groups,2023-06-07T03:10:00Z,2023,2023-06-07,03:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.1,Unhealthy,2023-06-07T03:20:00Z,2023,2023-06-07,03:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.1,Unhealthy,2023-06-07T03:30:00Z,2023,2023-06-07,03:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,151.2,Unhealthy,2023-06-07T03:40:00Z,2023,2023-06-07,03:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,152.6,Unhealthy,2023-06-07T03:50:00Z,2023,2023-06-07,03:50:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,153.0,Unhealthy,2023-06-07T04:00:00Z,2023,2023-06-07,04:00:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,154.1,Unhealthy,2023-06-07T04:10:00Z,2023,2023-06-07,04:10:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,156.6,Unhealthy,2023-06-07T04:20:00Z,2023,2023-06-07,04:20:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,157.4,Unhealthy,2023-06-07T04:30:00Z,2023,2023-06-07,04:30:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,157.9,Unhealthy,2023-06-07T04:40:00Z,2023,2023-06-07,04:40:00,87173
/ Capital Region Air Justice Lab #1 (North Central Troy) Info at: www.mediasanctuary.org,159.2,Unhealthy,2023-06-07T04:50:00Z,2023,2023-06-07,04:50:00,87173
